Unnamed: 0,Eepi,Kepi,Kstroma,eyelid-pressure,thickness_central 1d,thickness_central 4d,thickness_midperi 1d,thickness_midperi 4d,power_eye 1d,power_eye 4d,R_n 1d,R_n 4d,error
0,0.0009317228665436623,2.369237109201084e-06,0.003208707286456809,0.000190833083356649,-0.004890058152126071,-0.006250084486448017,0.0008469219574050585,0.0012093358900387013,-1.6394646001798279,-1.7811080042757155,7.89133477477551,7.917556679029567,206.39066048489556
1,0.0014435105603606588,1.3800154506000312e-06,0.0012609157590695687,0.0001780094879400541,-0.0038900401652367453,-0.005150059525578531,0.00049240516252326,0.0007655251384340936,-1.4105667953047387,-1.7431708829121035,7.849324973377234,7.910516452784017,248.30057808028516
2,0.0008433606232292944,1.7857590371828743e-06,0.003992592926726896,0.00018788124085516693,-0.004790045983625105,-0.0065300788183974,0.0007523888957577871,0.001343275072023746,-1.6397125168444902,-1.9168176408573316,7.891380518908077,7.942844076124685,200.872750242775
3,0.001004374358115758,3.7531291941137764e-06,0.0024023928882866787,0.0002178501322867481,-0.005160067746818084,-0.006070082434490864,0.0011016666982116494,0.0011463135773989025,-1.5978646522844357,-1.5832043701049585,7.883666499027809,7.880967663975067,206.1569223508426
4,0.0008720604766430725,1.2268809210462052e-06,0.0007204322268330408,0.00013604644179287945,-0.004000029587052999,,0.00047926938786712475,,-1.477418186493054,,7.861547951935231,,
5,0.001229571533802021,3.4239028280914347e-06,0.0033258409249922426,0.00020083782519560503,-0.0044700467932082474,-0.005180054631095367,0.0008324933019587186,0.0007826081201475002,-1.4533707408216756,-1.4600395013050473,7.857146782286961,7.858366806655732,238.37636515288165
6,0.0011386098864262448,1.7681687393450931e-06,0.002959354233023978,0.00018409544387774492,-0.004360038667083031,-0.005670055189860267,0.0006355324260158904,0.0009716741447493502,-1.531142493570627,-1.7726179563306061,7.871398423208765,7.915980040131242,228.196289736072
7,0.0013145243723219318,2.214031767406717e-06,0.001999228147839409,0.0001733685950707097,-0.004190049915052833,-0.005100065555497031,0.0006223971466716091,0.0007471513499051896,-1.481912462642498,-1.625538714371828,7.862371042417642,7.888766103080841,245.32153947836332
8,0.0011590119692805833,9.116237202589365e-07,0.0009468737163266998,0.0002497691791776937,-0.004510029294903926,-0.006500056419269477,0.0006315850011179847,0.0012946806826713425,-1.5912000227906375,-2.0577884303435354,7.882439367493729,7.969283419442352,205.97831808926705
9,0.0012408918453815072,1.064867439433561e-06,0.001919243278006941,0.0001795717384513038,-0.0038700286319557145,-0.005500047124587647,0.0004792695391103441,0.0008955176447589808,-1.4016277797564314,-1.87076664381118,7.847693461438503,7.934245096703987,239.3166353600081
